id,name,age,age_bucket,score,score_category,rating,balance,is_active,birth_date,days_since_birth,created_at,tag_count,tags_str,street,city,zip_code,category_id,byte_flag,high_value
9046,user_09046,64,senior,83.45,high,4.96,17591.66,false,1964-10-13,22463,2022-11-08 10:26:41,1,books,Pine Rd,San Antonio,23427,2,47,false
9048,user_09048,28,young,90.51,high,4.01,-664.8,false,1978-02-10,17595,2021-06-09 05:29:42,1,sports,Cedar Ln,New York,40114,97,116,false
9049,user_09049,55,senior,89.75,high,4.42,-754.32,false,1970-05-05,20433,2021-02-01 15:42:26,4,"beauty, toys, books, food",Pine Rd,Houston,12956,68,47,false
9056,user_09056,48,middle,87.46,high,2.46,31853.33,false,1974-12-02,18761,2024-06-04 22:17:46,2,"beauty, clothing",Washington St,Houston,85908,82,84,true
9057,user_09057,18,young,86.0,high,1.56,41524.19,true,1996-10-08,10780,2021-12-06 14:09:43,1,food,Washington St,San Antonio,34338,98,121,true
9058,user_09058,39,middle,15.82,low,1.23,11742.86,true,1996-02-22,11009,2023-06-18 15:01:22,3,"home, clothing, food",Washington St,Los Angeles,53220,29,24,false
9061,user_09061,19,young,100.0,high,2.29,20739.33,false,1969-05-06,20797,2020-01-29 09:23:51,2,"sports, beauty",Elm Blvd,Philadelphia,38592,23,116,false
9063,user_09063,33,middle,90.08,high,1.35,-9996.87,true,1964-02-21,22698,2025-11-16 01:39:14,4,"home, beauty, clothing, books",Oak Ave,Chicago,37896,7,127,false
9064,user_09064,62,senior,30.04,low,4.29,8857.88,true,2005-03-02,7713,2022-07-02 18:41:19,3,"sports, clothing, toys",Elm Blvd,Philadelphia,95183,1,17,false
9065,user_09065,31,middle,90.24,high,2.66,28031.57,false,2001-02-03,9201,2021-10-24 00:10:12,2,"toys, food",Elm Blvd,Chicago,58883,42,34,false
9067,user_09067,74,senior,22.12,low,3.22,24604.59,true,1979-01-13,17258,2024-11-07 17:07:18,3,"toys, home, beauty",Cedar Ln,New York,11876,69,87,false
9068,user_09068,63,senior,45.69,medium,4.52,48057.51,true,1969-04-24,20809,2025-08-01 01:24:49,2,"books, clothing",Elm Blvd,San Antonio,89719,1,7,false
9070,user_09070,43,middle,66.23,medium,4.27,24675.45,true,1985-02-02,15046,2020-12-07 09:42:31,3,"beauty, home, sports",Washington St,New York,53380,9,100,false
9072,user_09072,63,senior,95.9,high,4.97,28534.5,false,1964-06-10,22588,2022-04-22 01:13:33,2,"beauty, books",Cedar Ln,New York,18696,33,86,false
9073,user_09073,24,young,90.77,high,4.15,15621.01,true,1963-05-25,22970,2020-05-03 01:21:37,1,food,Cedar Ln,San Antonio,99297,77,121,false
9074,user_09074,75,senior,78.31,high,3.95,34900.58,true,1970-07-05,20372,2020-09-25 18:12:55,4,"food, books, clothing, toys",Maple Dr,Phoenix,72849,65,24,true
9075,user_09075,60,senior,4.38,low,1.89,4400.73,true,1961-05-16,23709,2024-08-07 09:29:13,3,"beauty, clothing, toys",Elm Blvd,Los Angeles,22651,13,105,false
9076,user_09076,44,middle,73.32,high,2.18,40372.5,true,1970-12-08,20216,2021-05-17 11:01:10,4,"books, toys, food, electronics",Washington St,Phoenix,94819,36,24,true
9077,user_09077,62,senior,68.5,high,3.68,-8022.58,true,2004-01-28,8112,2021-04-30 14:30:32,2,"beauty, food",Cedar Ln,Dallas,97043,48,57,false
9079,user_09079,63,senior,97.17,high,3.35,-324.95,true,1961-05-27,23698,2021-07-03 05:18:55,1,electronics,Cedar Ln,New York,63803,5,5,false
9081,user_09081,29,young,54.03,medium,4.65,24203.98,true,1994-08-24,11556,2023-12-31 19:42:41,3,"sports, beauty, clothing",Cedar Ln,Houston,12902,47,74,false
9083,user_09083,38,middle,91.19,high,2.07,690.86,false,2000-03-07,9534,2025-12-06 20:34:14,4,"toys, beauty, electronics, books",Washington St,Philadelphia,81599,100,12,false
9084,user_09084,33,middle,29.78,low,2.83,4855.25,true,1966-09-26,21750,2021-07-29 22:50:41,1,clothing,Pine Rd,Dallas,78311,35,49,false
9085,user_09085,32,middle,70.51,high,1.66,46344.4,true,1961-07-17,23647,2020-07-05 00:39:15,1,sports,Park Ave,Dallas,34158,11,4,true
9086,user_09086,61,senior,90.69,high,3.02,12859.37,false,2001-02-02,9202,2021-03-08 19:29:50,2,"sports, clothing",Park Ave,Los Angeles,96879,76,56,false
9087,user_09087,33,middle,42.88,medium,3.75,40922.01,true,1977-03-26,17916,2024-08-06 20:56:52,4,"books, clothing, toys, sports",Cedar Ln,Houston,78066,54,103,false
9088,user_09088,18,young,14.71,low,4.37,-7210.63,true,1983-02-07,15772,2020-02-26 03:35:24,4,"home, electronics, clothing, toys",Washington St,Los Angeles,47943,52,85,false
9089,user_09089,36,middle,62.71,medium,4.74,42370.75,true,1961-10-06,23566,2024-02-01 20:36:20,2,"electronics, toys",Maple Dr,Philadelphia,97546,78,99,false
9090,user_09090,47,middle,65.05,medium,3.12,-1306.42,false,1971-11-23,19866,2022-05-04 18:53:31,1,books,Main St,Philadelphia,65023,20,62,false
9091,user_09091,29,young,79.15,high,1.19,14344.8,false,1978-10-26,17337,2025-10-04 06:33:34,4,"clothing, home, electronics, food",Washington St,Chicago,40938,55,81,false
9093,user_09093,35,middle,85.62,high,1.62,-2225.98,true,1969-11-12,20607,2020-05-23 18:36:35,3,"beauty, toys, sports",Oak Ave,New York,42117,86,56,false
9094,user_09094,68,senior,2.96,low,1.7,8114.22,true,1967-09-22,21389,2025-12-28 05:06:47,4,"books, sports, food, home",Washington St,Houston,88226,67,0,false
9095,user_09095,24,young,20.06,low,1.77,32328.18,true,1995-12-12,11081,2020-05-06 03:48:37,3,"clothing, books, sports",Elm Blvd,Phoenix,13592,73,18,false
9096,user_09096,44,middle,82.91,high,1.93,44227.28,true,1986-05-17,14577,2022-06-19 07:02:53,4,"beauty, sports, electronics, home",Park Ave,Phoenix,18202,3,49,true
9097,user_09097,56,senior,50.44,medium,1.93,16030.3,true,1978-05-23,17493,2021-07-08 01:01:38,2,"toys, sports",Cedar Ln,Phoenix,57550,23,96,false
9098,user_09098,49,middle,66.17,medium,2.06,-4207.01,true,1961-09-26,23576,2024-05-12 22:33:56,2,"books, beauty",Elm Blvd,New York,83922,94,13,false
9099,user_09099,65,senior,35.89,medium,4.54,16168.35,true,1965-05-24,22240,2024-04-29 15:42:12,3,"beauty, electronics, toys",Main St,San Antonio,56298,60,18,false
9102,user_09102,73,senior,43.32,medium,1.4,1018.23,true,1962-05-19,23341,2021-02-14 08:01:58,1,books,Main St,Houston,40659,87,55,false
9103,user_09103,70,senior,28.33,low,1.66,992.68,true,1965-02-17,22336,2023-05-23 22:38:06,2,"clothing, sports",Pine Rd,Chicago,82094,87,62,false
9104,user_09104,57,senior,90.35,high,1.97,-3019.21,true,1985-12-08,14737,2023-02-11 07:42:31,1,food,Park Ave,Philadelphia,46722,41,28,false
9106,user_09106,25,young,31.77,low,1.38,-3465.21,true,1990-10-11,12969,2022-07-10 19:26:00,3,"home, beauty, books",Maple Dr,Philadelphia,83605,74,96,false
9107,user_09107,24,young,35.65,medium,3.54,42827.42,true,1961-05-17,23708,2021-08-27 23:59:09,2,"beauty, sports",Oak Ave,Phoenix,14031,78,34,false
9109,user_09109,20,young,81.83,high,4.12,40740.03,false,1968-07-02,21105,2022-02-18 20:14:42,1,beauty,Park Ave,New York,32488,66,100,true
9111,user_09111,31,middle,74.65,high,2.83,4294.98,false,1970-12-07,20217,2021-12-22 16:12:10,3,"food, toys, beauty",Park Ave,Dallas,28348,62,109,false
9113,user_09113,67,senior,12.19,low,3.98,10933.75,true,1971-08-27,19954,2024-03-22 06:15:42,1,clothing,Maple Dr,San Antonio,25401,36,75,false
9114,user_09114,21,young,0.2,low,4.06,2638.01,true,1967-03-05,21590,2023-12-11 05:02:01,1,sports,Elm Blvd,Los Angeles,65361,25,6,false
9115,user_09115,55,senior,17.45,low,2.71,1873.78,true,1965-09-15,22126,2025-05-15 20:59:05,4,"sports, food, home, clothing",Main St,Los Angeles,33250,66,32,false
9116,user_09116,69,senior,38.57,medium,4.94,9640.73,true,1972-09-20,19564,2022-02-19 02:10:26,2,"books, clothing",Park Ave,Houston,77771,93,92,false
9118,user_09118,57,senior,73.71,high,4.06,-2818.73,true,1988-05-25,13838,2024-04-06 08:14:28,2,"beauty, sports",Washington St,Los Angeles,46520,68,52,false
9120,user_09120,63,senior,66.05,medium,4.18,-9883.59,false,1989-03-10,13549,2024-06-05 21:56:53,1,clothing,Park Ave,Philadelphia,52402,87,36,false
9122,user_09122,79,senior,7.57,low,2.73,10187.98,true,1962-02-18,23431,2021-08-06 17:09:14,1,books,Maple Dr,Chicago,63628,37,24,false
9124,user_09124,31,middle,20.58,low,1.18,20459.28,true,1963-03-04,23052,2020-12-07 10:20:36,1,beauty,Oak Ave,Chicago,91869,38,36,false
9125,user_09125,64,senior,73.99,high,1.63,4539.09,false,1962-09-20,23217,2023-07-29 03:59:37,1,food,Pine Rd,Philadelphia,39679,70,53,false
9126,user_09126,55,senior,44.14,medium,2.32,13308.78,true,1996-06-03,10907,2023-11-18 06:53:20,3,"electronics, food, home",Washington St,New York,13038,37,9,false
9127,user_09127,52,senior,62.45,medium,3.94,11387.42,false,1960-02-14,24166,2024-01-25 14:18:17,2,"clothing, beauty",Washington St,Phoenix,86455,11,73,false
9129,user_09129,51,senior,75.28,high,1.12,11461.96,true,1965-05-03,22261,2020-12-15 20:33:53,2,"toys, food",Park Ave,New York,51904,46,121,false
9130,user_09130,19,young,45.14,medium,1.39,31389.35,true,1976-03-21,18286,2023-01-13 15:28:18,2,"electronics, toys",Cedar Ln,Dallas,57962,66,113,false
9131,user_09131,45,middle,87.22,high,1.28,24253.32,true,1973-11-13,19145,2021-07-07 17:47:45,2,"clothing, electronics",Elm Blvd,Los Angeles,11430,66,113,false
9132,user_09132,30,young,68.78,high,2.48,-3968.82,true,1997-04-20,10586,2022-12-15 05:56:32,2,"food, home",Maple Dr,New York,18340,68,68,false
9135,user_09135,77,senior,39.53,medium,3.76,27698.57,true,1963-11-19,22792,2022-01-06 11:37:19,4,"food, toys, beauty, clothing",Park Ave,Dallas,24092,70,102,false
9136,user_09136,50,middle,83.3,high,1.45,28800.35,false,1968-09-26,21019,2023-05-15 13:12:19,4,"food, home, books, clothing",Elm Blvd,Houston,53106,46,35,false
9137,user_09137,69,senior,62.09,medium,2.68,42216.75,false,1999-04-08,9868,2022-08-20 11:35:40,3,"clothing, toys, sports",Main St,Dallas,67560,48,70,false
9138,user_09138,74,senior,63.49,medium,3.91,16124.67,false,1965-07-11,22192,2021-06-02 18:20:56,4,"sports, books, home, beauty",Cedar Ln,Chicago,95327,26,18,false
9140,user_09140,66,senior,77.76,high,3.26,9622.41,true,2000-03-19,9522,2026-03-23 10:25:20,2,"sports, beauty",Washington St,New York,55303,46,13,false
9143,user_09143,55,senior,37.48,medium,1.19,37802.1,true,2003-04-01,8414,2024-05-19 03:25:51,1,books,Maple Dr,Phoenix,90251,77,3,false
9144,user_09144,50,middle,74.27,high,2.35,24911.87,true,1996-08-09,10840,2022-07-23 13:02:00,3,"food, toys, books",Oak Ave,Philadelphia,81220,24,86,false
9146,user_09146,52,senior,90.12,high,4.42,9897.4,false,1978-01-29,17607,2020-08-01 07:24:03,1,electronics,Washington St,New York,39113,25,4,false
9147,user_09147,80,senior,79.86,high,4.41,39406.66,false,1983-07-27,15602,2025-11-27 06:00:20,3,"beauty, electronics, food",Maple Dr,Philadelphia,51317,72,10,true
9148,user_09148,76,senior,72.64,high,3.88,26583.95,true,2000-04-24,9486,2024-12-20 19:39:06,3,"sports, food, electronics",Cedar Ln,Philadelphia,81617,48,24,false
9149,user_09149,57,senior,12.18,low,1.23,29151.21,true,1973-07-30,19251,2021-10-14 06:37:10,3,"beauty, toys, books",Oak Ave,Philadelphia,11542,98,78,false
9150,user_09150,35,middle,57.86,medium,1.62,12725.97,true,1966-02-23,21965,2020-01-16 02:39:09,3,"beauty, sports, clothing",Oak Ave,Houston,57433,100,44,false
9151,user_09151,41,middle,64.11,medium,2.59,431.22,false,1972-06-19,19657,2020-09-13 18:10:36,4,"food, sports, clothing, home",Park Ave,San Antonio,48610,94,13,false
9152,user_09152,23,young,60.19,medium,3.95,32935.97,false,1960-10-11,23926,2023-03-15 23:41:27,3,"clothing, beauty, food",Park Ave,Dallas,86022,33,116,false
9153,user_09153,59,senior,66.77,high,2.41,-1481.82,true,1990-06-18,13084,2024-11-13 10:03:10,1,food,Elm Blvd,Philadelphia,97494,87,11,false
9154,user_09154,27,young,71.02,high,3.99,28305.87,false,1993-06-21,11985,2020-02-28 05:12:34,3,"clothing, sports, toys",Cedar Ln,Philadelphia,23191,30,16,false
9155,user_09155,64,senior,76.56,high,4.34,32523.9,true,2000-12-01,9265,2025-10-04 19:09:55,1,clothing,Cedar Ln,Chicago,89907,67,104,true
9156,user_09156,78,senior,52.61,medium,1.25,6169.51,true,1973-07-14,19267,2023-08-05 16:48:16,2,"food, toys",Main St,Houston,26226,60,35,false
9157,user_09157,40,middle,42.68,medium,1.15,30058.57,true,1980-04-05,16810,2022-05-15 08:58:47,4,"clothing, home, food, electronics",Washington St,Los Angeles,58519,9,104,false
9160,user_09160,52,senior,69.42,high,4.62,27114.97,true,2004-05-05,8014,2025-06-28 14:28:47,2,"sports, food",Oak Ave,Phoenix,16398,42,80,false
9161,user_09161,41,middle,87.64,high,1.73,2616.54,false,2003-12-03,8168,2020-09-13 07:59:13,1,toys,Washington St,Dallas,75940,24,117,false
9162,user_09162,28,young,93.28,high,4.09,18129.82,true,1998-04-03,10238,2024-01-17 22:16:52,4,"books, home, sports, toys",Elm Blvd,Philadelphia,12985,35,45,false
9163,user_09163,61,senior,26.6,low,4.1,49849.86,true,1983-04-22,15698,2025-02-13 16:08:44,1,toys,Elm Blvd,New York,11256,65,117,false
9164,user_09164,42,middle,95.51,high,1.71,40343.74,true,1987-11-18,14027,2021-12-26 08:14:31,4,"electronics, food, toys, books",Main St,Philadelphia,82421,16,9,true
9165,user_09165,66,senior,74.05,high,2.95,20987.69,true,1990-11-09,12940,2020-12-05 10:18:05,2,"toys, electronics",Pine Rd,Philadelphia,89818,16,61,false
9168,user_09168,61,senior,83.69,high,3.82,26171.26,true,1982-02-27,16117,2022-06-21 23:05:37,1,books,Washington St,Los Angeles,17640,11,103,false
9170,user_09170,60,senior,85.92,high,4.86,-2176.61,true,1979-07-11,17079,2024-11-19 11:48:02,3,"clothing, sports, books",Maple Dr,New York,25910,94,94,false
9171,user_09171,49,middle,47.14,medium,3.19,-2681.48,true,1995-06-09,11267,2023-11-04 19:17:41,2,"food, sports",Oak Ave,Phoenix,71578,62,4,false
9172,user_09172,42,middle,94.1,high,4.34,33515.05,true,1975-10-30,18429,2024-09-24 09:13:40,2,"books, clothing",Pine Rd,New York,70324,99,40,true
9174,user_09174,77,senior,81.69,high,4.11,43821.37,true,1998-11-06,10021,2020-11-13 09:08:38,4,"beauty, food, home, electronics",Main St,Phoenix,13744,32,38,true
9177,user_09177,57,senior,38.04,medium,3.25,10917.08,true,1980-12-03,16568,2025-09-29 13:34:07,3,"beauty, home, toys",Pine Rd,New York,43040,68,101,false
9178,user_09178,77,senior,29.66,low,4.07,22346.46,true,1983-01-01,15809,2020-11-26 11:23:49,1,home,Park Ave,Philadelphia,86339,58,78,false
9180,user_09180,21,young,85.4,high,3.65,48922.43,false,1988-10-16,13694,2023-09-25 02:14:39,1,toys,Oak Ave,Houston,39003,56,120,true
9181,user_09181,59,senior,68.9,high,1.86,10696.94,false,1980-01-16,16890,2020-04-25 05:17:50,2,"toys, food",Main St,Philadelphia,11400,15,79,false
9183,user_09183,22,young,18.65,low,3.06,36896.69,true,1998-03-17,10255,2021-12-28 20:34:41,4,"toys, books, sports, electronics",Oak Ave,Dallas,18683,60,44,false
9184,user_09184,52,senior,29.49,low,1.6,31104.09,true,1969-12-27,20562,2023-10-25 11:12:15,4,"home, beauty, toys, books",Oak Ave,Philadelphia,17411,32,118,false
9185,user_09185,79,senior,73.13,high,2.4,16819.65,true,1961-05-17,23708,2021-10-10 23:14:01,1,food,Maple Dr,Philadelphia,28703,42,59,false
9186,user_09186,38,middle,98.04,high,1.28,42110.57,false,1960-08-10,23988,2021-04-18 01:28:38,2,"clothing, toys",Maple Dr,New York,26539,44,65,true
9187,user_09187,34,middle,96.37,high,3.26,39624.2,true,1991-04-03,12795,2024-02-23 18:19:40,1,food,Cedar Ln,New York,87653,80,43,true
9188,user_09188,30,young,7.22,low,1.51,15290.78,true,2001-06-20,9064,2021-05-01 03:23:11,1,beauty,Cedar Ln,Philadelphia,80768,2,66,false
9189,user_09189,61,senior,97.93,high,2.24,49633.41,false,1997-05-17,10559,2025-08-29 16:09:17,2,"food, toys",Elm Blvd,Phoenix,12962,100,51,true
9190,user_09190,65,senior,47.13,medium,4.67,-2250.48,true,1994-09-19,11530,2020-06-22 15:15:15,3,"electronics, books, sports",Washington St,Philadelphia,89569,97,105,false
9191,user_09191,42,middle,4.37,low,2.66,35683.73,true,1995-08-16,11199,2020-11-26 04:33:40,4,"beauty, sports, food, home",Elm Blvd,New York,15742,35,36,false
9192,user_09192,72,senior,64.14,medium,4.51,15676.24,true,1980-04-07,16808,2023-07-02 16:50:22,4,"toys, food, clothing, sports",Maple Dr,San Antonio,47760,55,46,false
9194,user_09194,26,young,84.19,high,1.13,17711.97,false,1965-06-12,22221,2021-05-16 13:25:17,2,"food, toys",Park Ave,Chicago,29023,13,23,false
9195,user_09195,80,senior,81.23,high,1.17,13336.68,true,1971-10-04,19916,2020-02-25 07:33:22,2,"sports, electronics",Cedar Ln,Houston,31574,68,97,false
9197,user_09197,32,middle,93.02,high,3.19,9105.18,false,1984-01-01,15444,2024-11-21 19:42:34,4,"electronics, books, home, toys",Main St,Dallas,28956,75,87,false
9198,user_09198,25,young,86.25,high,1.73,-245.66,false,1997-02-17,10648,2023-04-07 03:25:24,4,"clothing, toys, sports, electronics",Main St,Los Angeles,24676,14,54,false
9199,user_09199,66,senior,56.47,medium,3.36,21292.12,true,1979-07-11,17079,2021-05-28 22:52:49,3,"electronics, books, food",Pine Rd,Chicago,67928,59,126,false
9200,user_09200,58,senior,52.19,medium,4.05,-6429.09,true,1990-01-17,13236,2020-03-02 12:44:11,2,"food, beauty",Maple Dr,New York,54949,79,58,false
9201,user_09201,80,senior,98.28,high,1.78,31349.01,true,1988-03-28,13896,2020-11-05 21:38:47,1,toys,Pine Rd,Philadelphia,97072,60,51,true
9204,user_09204,79,senior,98.57,high,4.02,26663.23,true,1999-04-21,9855,2020-11-18 11:24:00,3,"electronics, books, home",Pine Rd,Dallas,43872,16,14,false
9205,user_09205,35,middle,20.76,low,1.55,20762.25,true,1978-07-19,17436,2021-03-24 19:40:36,2,"food, beauty",Washington St,Los Angeles,53103,94,6,false
9206,user_09206,69,senior,6.9,low,3.94,37710.96,true,1970-10-05,20280,2020-07-31 13:03:43,1,books,Washington St,Philadelphia,34017,55,126,false
9208,user_09208,38,middle,22.93,low,4.57,-7429.76,true,1960-06-07,24052,2022-03-28 00:38:19,2,"sports, home",Maple Dr,Los Angeles,87357,87,34,false
9210,user_09210,22,young,37.05,medium,1.22,41034.21,true,1976-05-28,18218,2025-08-15 05:35:39,3,"clothing, electronics, sports",Oak Ave,Los Angeles,86682,40,12,false
9211,user_09211,31,middle,27.85,low,4.51,23075.35,true,1985-06-18,14910,2023-01-28 22:03:07,2,"books, clothing",Pine Rd,San Antonio,25963,32,96,false
9212,user_09212,24,young,6.55,low,3.58,47446.68,true,1961-07-09,23655,2022-07-24 15:11:14,4,"toys, books, clothing, food",Main St,Philadelphia,73616,68,74,false
9213,user_09213,48,middle,96.89,high,3.62,33572.16,false,1972-01-06,19822,2026-02-17 15:53:35,3,"toys, sports, food",Maple Dr,San Antonio,20707,89,104,true
9214,user_09214,74,senior,96.36,high,2.24,46274.6,false,2005-08-21,7541,2025-11-02 20:07:47,4,"home, toys, sports, food",Park Ave,Phoenix,92841,67,6,true
9215,user_09215,45,middle,94.64,high,3.13,25156.86,true,1963-03-23,23033,2020-05-28 03:40:55,3,"books, home, clothing",Main St,Chicago,60161,83,60,false
9216,user_09216,38,middle,13.48,low,3.85,24608.09,true,2002-12-28,8508,2025-10-24 04:34:25,1,books,Elm Blvd,Los Angeles,66896,55,100,false
9218,user_09218,74,senior,93.86,high,3.56,13493.86,false,1961-01-23,23822,2025-07-01 10:06:35,3,"clothing, books, food",Elm Blvd,New York,52150,73,45,false
9220,user_09220,19,young,89.39,high,1.65,42742.67,false,1988-08-03,13768,2021-07-07 23:01:32,4,"books, clothing, toys, electronics",Park Ave,Chicago,16591,51,84,true
9221,user_09221,70,senior,7.35,low,1.39,14162.67,true,2002-06-27,8692,2023-08-31 07:47:28,1,sports,Pine Rd,Houston,45115,38,52,false
9223,user_09223,22,young,70.4,high,4.95,14089.7,false,1993-05-29,12008,2021-10-27 05:58:06,3,"toys, food, books",Elm Blvd,Phoenix,45201,39,119,false
9225,user_09225,67,senior,57.21,medium,4.1,40438.17,true,1985-12-14,14731,2024-08-02 21:06:43,2,"food, beauty",Park Ave,Dallas,55105,37,67,false
9226,user_09226,44,middle,2.41,low,1.16,28138.87,true,2001-11-30,8901,2021-06-27 09:18:28,1,clothing,Cedar Ln,New York,23965,51,99,false
9227,user_09227,38,middle,54.02,medium,1.73,23276.09,true,1974-07-22,18894,2022-05-03 09:07:29,4,"food, toys, sports, clothing",Park Ave,Dallas,29907,38,74,false
9228,user_09228,65,senior,94.09,high,3.27,1625.6,true,1971-01-04,20189,2023-06-26 07:45:55,2,"toys, sports",Washington St,Dallas,63827,71,98,false
9229,user_09229,28,young,92.55,high,3.23,15073.28,true,1991-09-23,12622,2024-05-13 15:43:07,2,"toys, electronics",Elm Blvd,Chicago,72872,24,95,false
9230,user_09230,42,middle,78.99,high,3.88,20175.71,false,1981-02-18,16491,2022-06-09 01:05:23,3,"toys, books, sports",Washington St,Dallas,46735,5,26,false
9232,user_09232,64,senior,67.54,high,2.13,28518.32,true,1980-07-17,16707,2021-04-17 18:21:51,3,"books, clothing, food",Maple Dr,New York,26357,97,54,false
9238,user_09238,24,young,74.8,high,2.31,-8657.27,true,1971-11-30,19859,2022-10-27 12:11:08,3,"food, books, beauty",Cedar Ln,Dallas,14835,93,36,false
9239,user_09239,24,young,85.45,high,2.81,-7566.59,true,1988-11-05,13674,2022-09-25 17:02:13,3,"clothing, books, food",Maple Dr,New York,41375,20,112,false
9241,user_09241,64,senior,62.11,medium,4.56,48673.54,false,1991-01-26,12862,2020-02-27 13:19:29,1,toys,Pine Rd,San Antonio,11658,78,95,false
9243,user_09243,31,middle,88.29,high,2.63,30885.05,true,1986-10-21,14420,2022-09-21 07:37:06,2,"food, home",Maple Dr,New York,12187,20,33,true
9244,user_09244,80,senior,48.86,medium,1.19,-413.26,true,1965-07-05,22198,2021-04-27 12:41:52,3,"clothing, food, toys",Maple Dr,Chicago,49296,50,75,false
9245,user_09245,42,middle,92.17,high,4.74,9006.19,false,1962-02-02,23447,2022-05-05 08:09:02,4,"electronics, home, books, food",Oak Ave,Los Angeles,82615,78,27,false
9247,user_09247,55,senior,26.57,low,2.13,42705.93,true,1964-02-15,22704,2024-06-22 04:35:50,4,"books, sports, toys, beauty",Cedar Ln,Houston,50117,43,5,false
9248,user_09248,42,middle,60.33,medium,1.18,-1099.68,true,1984-08-31,15201,2023-01-16 21:54:00,1,clothing,Park Ave,San Antonio,68260,8,33,false
9249,user_09249,19,young,83.32,high,2.28,3729.44,true,1987-12-03,14012,2021-07-01 07:59:10,3,"electronics, beauty, sports",Elm Blvd,San Antonio,92588,15,29,false
9250,user_09250,45,middle,79.91,high,4.41,-2969.31,true,1983-06-23,15636,2023-06-06 05:59:37,4,"toys, sports, electronics, food",Oak Ave,San Antonio,76943,72,68,false
9251,user_09251,27,young,13.53,low,4.51,48216.86,true,1996-01-26,11036,2020-07-06 14:06:31,1,sports,Maple Dr,Chicago,99129,22,86,false
9252,user_09252,70,senior,26.59,low,4.79,15577.36,true,1970-10-20,20265,2021-12-21 12:04:32,3,"books, electronics, home",Pine Rd,Philadelphia,68883,64,125,false
9254,user_09254,33,middle,98.98,high,3.99,20909.59,false,1973-12-08,19120,2021-04-16 22:37:43,2,"clothing, home",Cedar Ln,Chicago,71015,25,3,false
9255,user_09255,74,senior,5.66,low,4.1,24329.73,true,1990-01-23,13230,2024-09-10 11:39:30,2,"electronics, beauty",Park Ave,Los Angeles,60319,82,65,false
9257,user_09257,28,young,17.65,low,1.56,32197.86,true,2004-03-05,8075,2020-01-03 08:04:21,4,"home, sports, clothing, books",Elm Blvd,Dallas,29771,71,1,false
9258,user_09258,59,senior,85.16,high,3.37,46599.76,false,1989-11-16,13298,2026-04-10 22:50:17,2,"sports, home",Elm Blvd,Los Angeles,17882,69,29,true
9259,user_09259,67,senior,57.89,medium,2.37,21204.36,true,1994-09-26,11523,2020-05-06 19:32:06,3,"home, food, beauty",Park Ave,Los Angeles,42290,24,76,false
9260,user_09260,78,senior,24.69,low,2.24,18346.51,true,1997-05-31,10545,2024-06-22 00:48:40,1,home,Pine Rd,Chicago,98336,18,57,false
9261,user_09261,55,senior,20.35,low,4.37,7034.16,true,1964-11-17,22428,2020-01-02 10:47:03,4,"food, electronics, sports, home",Elm Blvd,Los Angeles,93320,72,98,false
9262,user_09262,18,young,70.04,high,4.94,21232.9,true,1964-11-28,22417,2021-03-09 14:28:26,3,"home, clothing, food",Cedar Ln,Dallas,65715,10,102,false
9263,user_09263,72,senior,83.25,high,4.35,3188.59,false,1962-03-27,23394,2023-02-02 23:43:52,3,"books, toys, clothing",Park Ave,Philadelphia,85813,44,64,false
9264,user_09264,59,senior,64.22,medium,3.99,31628.89,false,1960-01-10,24201,2022-03-07 07:32:49,2,"books, clothing",Pine Rd,Phoenix,23519,6,25,false
9268,user_09268,79,senior,96.23,high,3.13,49531.83,true,1998-08-19,10100,2026-01-03 10:30:59,3,"home, books, beauty",Oak Ave,Los Angeles,21122,92,127,true
9269,user_09269,67,senior,53.91,medium,1.32,37833.74,true,1969-07-18,20724,2025-02-11 17:19:55,2,"sports, books",Oak Ave,San Antonio,12938,66,58,false
9270,user_09270,79,senior,93.01,high,4.91,7006.62,true,1977-10-24,17704,2020-05-14 12:33:52,2,"beauty, books",Park Ave,Houston,14883,11,125,false
9271,user_09271,68,senior,67.45,high,3.42,3541.19,false,2004-06-12,7976,2020-09-14 20:48:54,2,"books, home",Pine Rd,Philadelphia,54188,19,31,false
9272,user_09272,60,senior,52.4,medium,2.65,49373.45,true,1964-04-08,22651,2025-09-28 19:24:04,1,books,Oak Ave,Houston,30650,86,90,false
9273,user_09273,74,senior,94.68,high,1.38,45751.08,false,1984-06-03,15290,2022-07-10 14:33:49,2,"clothing, electronics",Maple Dr,San Antonio,27371,23,26,true
9274,user_09274,35,middle,6.29,low,4.6,39137.35,true,2000-03-25,9516,2024-05-27 14:54:33,2,"clothing, books",Cedar Ln,Chicago,29808,72,101,false
9276,user_09276,31,middle,95.99,high,3.57,6356.94,true,1977-10-11,17717,2025-07-01 10:59:59,3,"home, toys, books",Main St,Houston,57119,28,53,false
9279,user_09279,36,middle,71.04,high,3.77,24176.84,true,1977-08-27,17762,2025-12-14 06:46:34,1,toys,Oak Ave,Chicago,76528,30,78,false
9280,user_09280,20,young,77.95,high,2.48,31547.91,false,1975-04-23,18619,2024-09-20 14:17:06,1,beauty,Maple Dr,New York,88352,6,21,true
9282,user_09282,59,senior,9.8,low,4.59,47040.05,true,1989-05-23,13475,2024-05-04 19:38:48,2,"electronics, sports",Elm Blvd,Phoenix,89734,16,90,false
